q_gl,well_0,well_1,well_2,well_3,well_4,well_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004004004004004004,0.0,0.0,0.0,0.0,0.0,0.0
0.008008008008008008,0.0,0.0,0.0,0.0,0.0,0.0
0.012012012012012012,0.0,0.0,0.0,0.0,0.0,0.0
0.016016016016016016,0.0,0.0,0.0,0.0,0.0,0.0
0.02002002002002002,0.0,0.0,0.0,0.0,0.0,0.0
0.024024024024024024,0.0,0.0,0.0,0.0,0.0,0.0
0.028028028028028028,0.0,0.0,0.0,0.0,0.0,0.0
0.03203203203203203,0.0,0.0,0.0,53.98968380846463,0.0,0.0
0.036036036036036036,0.0,26.173238990329764,0.0,106.20608756037564,0.0,0.0
0.04004004004004004,0.0,72.73059142697093,0.0,154.9372184043973,0.0,0.0
0.044044044044044044,0.0,116.28256114314331,0.0,200.65754567074782,19.623360716569096,0.0
0.04804804804804805,0.0,157.20215970799268,0.0,243.74174006098065,71.79290921599704,0.0
0.05205205205205205,0.0,195.79079068467877,0.0,284.4921684579167,121.01816034342028,0.0
0.056056056056056056,0.0,232.2963903471043,0.0,323.1572855713134,167.61240413482938,0.0
0.06006006006006006,0.0,266.92600857930506,0.0,359.94437107629074,211.83724308056617,0.0
0.06406406406406406,0.0,299.8547907076411,0.0,395.0286114557466,253.91395083746238,0.0
0.06806806806806806,0.0,331.23255017757015,54.631475631570254,428.55973813912306,294.0317833834929,0.0
0.07207207207207207,0.0,361.1886817497002,107.46731947447233,460.6669843164641,332.35419116401636,0.0
0.07607607607607608,0.0,389.8359029478024,157.93016669128474,491.4628558542063,369.02354928467184,0.0
0.08008008008008008,0.0,417.2731500431846,206.19967385805575,521.046047390404,404.1648185101608,0.0
0.08408408408408408,0.0,443.5878522513701,252.4346896490503,549.5037303457625,437.888420000349,0.0
0.08808808808808809,0.0,468.85774082296007,296.7765132595061,576.9133715286252,470.29252195669596,0.0
0.0920920920920921,0.0,493.1523049127677,339.3515186783017,603.3441955447192,501.46487968027554,0.0
0.0960960960960961,0.0,516.5339755107736,380.27329035200574,628.858373191526,531.4843318342009,0.0
0.10010010010010009,0.0,539.0590974120437,419.6443777181862,653.5119964287674,560.4220287534827,0.0
0.1041041041041041,0.0,560.7787341090805,457.55774909944023,677.3558852349192,588.3424495552467,6.472313973289147
0.10810810810810811,9.606906284436263,581.7393396283976,494.0980060148844,700.4362606708128,615.3042510654523,67.57983732320099
0.11211211211211211,58.4741730307087,601.983323404409,529.3424047687628,722.7953104554781,641.3609815515342,126.53606414770911
0.11611611611611611,105.53744860309871,621.549528419356,563.3617216679716,744.4716674344568,666.561684834604,183.45833826148464
0.12012012012012012,150.89336980640564,640.4736384482533,596.2209903494611,765.5008168885292,690.9514148042049,238.45446511490218
0.12412412412412413,194.6310378467415,658.7885269249402,627.9801337367345,785.9154452777461,714.5716761570689,291.623763609834
0.12812812812812813,236.83281364530558,676.5245574040321,658.694508582639,805.7457404528391,737.4608039683487,343.0579721681652
0.13213213213213212,277.5750074514044,693.7098436315844,688.415377031344,825.0196513884698,759.6542922232477,392.8420331533921
0.13613613613613612,316.92847955854813,710.3704757086268,717.1903168851572,843.7631139529458,781.1850795044852,441.0547751523627
0.14014014014014015,354.95916584273164,726.5307176312679,745.0635801031128,862.0002480201906,802.083798513419,487.7695090159855
0.14414414414414414,391.72853939443485,742.2131805405359,772.0764073482394,879.7535302733127,822.3789949011,533.0545507003894
0.14814814814814814,427.294017561132,757.4389752573152,798.2673050362966,897.0439462867398,842.0973199276496,576.9736816712916
0.15215215215215216,461.7093221447749,772.2278470693154,823.6722902431788,913.8911248622239,861.2637006992547,619.5865558045821
0.15615615615615616,495.0247992257291,786.5982952452985,848.3251079422166,930.31345709985,879.9014911106426,660.9490602370001
0.16016016016016016,527.2877040486646,800.5676793522014,872.2574243224428,946.3282022837834,898.032606115815,701.1136364186573
0.16416416416416416,558.5424555568079,814.1523141239413,895.4989993494203,961.9515823342767,915.677641536751,740.1295666354977
0.16816816816816815,588.8308644622948,827.3675543620659,918.077841245698,977.1988663078682,932.8559812802837,778.0432304614646
0.17217217217217218,618.1923381622746,840.2278711265046,940.0203451674904,992.0844462050363,949.5858935529575,814.8983349319856
0.17617617617617617,646.664065329177,852.7469202902805,961.3514180211898,1006.6219051596354,965.8846174305841,850.736121675398
0.18018018018018017,674.2811826022707,864.937604378395,982.0945910859408,1020.8240789304209,981.7684409451304,885.5955537761693
0.1841841841841842,701.0769254704146,876.8121284822366,1002.272121875586,1034.703111485805,997.2527716886714,919.5134847557083
0.1881881881881882,727.0827651518903,888.3820509324878,1021.90508647743,1048.2705053644036,1012.3522007972276,952.5248117301148
0.1921921921921922,752.328533037482,899.6583293220119,1041.0134634399355,1061.5371674023363,1027.0805610617288,984.6626145286564
0.1961961961961962,776.8425340583608,910.6513623924891,1059.6162101407635,1074.5134503403883,1041.450979815066,1015.9582823224905
0.20020020020020018,800.6516501674305,921.3710282325897,1077.7313324473446,1087.2091907581535,1055.4759271609464,1046.4416291144344
0.2042042042042042,823.7814349735227,931.8267191789982,1095.37594837986,1099.6337437257425,1069.167260038813,1076.1409992703443
0.2082082082082082,846.2562004407137,942.0273737632467,1112.5663463989954,1111.7960145152815,1082.5362625580444,1105.0833641268637
0.2122122122122122,868.0990964554467,951.9815060058197,1129.318038865731,1123.7044876729342,1095.5936829822201,1133.294410585309
0.21621621621621623,889.3321839691189,961.6972323230602,1145.645811155269,1135.3672537162652,1108.3497676988513,1160.798622493026
0.22022022022022023,909.9765023422196,971.1822962815022,1161.5637668512493,1146.7920336908778,1120.814292470891,1187.6193555204231
0.22422422422422422,930.052131444646,980.4440914073286,1177.0853693975962,1157.986201793322,1132.9965912323853,1213.7789061606486
0.22822822822822822,949.5782490049123,989.489682235258,1192.2234805428834,1168.9568062439912,1144.9055826610163,1239.2985754083538
0.23223223223223222,968.5731836471687,998.3258237608563,1206.9903958753766,1179.7105885733263,1156.5497947346817,1264.1987276127088
0.23623623623623624,987.0544640071485,1006.9589794423619,1221.3978777142663,1190.2540014668743,1167.9373874565802,1288.498844945786
0.24024024024024024,1005.0388642771568,1015.395337882574,1235.4571855945974,1200.5932252991902,1179.0761739137195,1312.2175778806104
0.24424424424424424,1022.5424464934122,1023.6408283076084,1249.179104558291,1210.7341834728409,1189.9736398163082,1335.3727920316342
0.24824824824824826,1039.5805998469777,1031.701134947229,1262.5739714418423,1220.682556666778,1200.6369616503114,1357.9816116739576
0.25225225225225223,1056.1680772712589,1039.581710410899,1275.651699331931,1230.4437960876935,1211.073023562018,1380.0604602256276
0.25625625625625625,1072.319029533709,1047.2877881441568,1288.4218003430412,1240.023135808588,1221.2884330814904,1401.6250979487218
0.2602602602602603,1088.047037037336,1054.824394041707,1300.893406856097,1249.4256042704992,1231.2895357813404,1422.6906570999213
0.26426426426426425,1103.3651395176767,1062.196357286119,1313.075291343624,1258.6560350159075,1241.0824289578393,1443.2716747388467
0.2682682682682683,1118.2858638032585,1069.4083204744759,1324.9758848949516,1267.7190767158027,1250.6729744130873,1463.3821233824942
0.27227227227227224,1132.8212497920877,1076.4647490894765,1336.603294544405,1276.6192025465748,1260.066810409558,1483.0354396765547
0.27627627627627627,1146.9828747823603,1083.369940366185,1347.9653194957855,1285.3607189676086,1269.2693628617192,1502.2445512383624
0.2802802802802803,1160.781876283323,1090.1280316010223,1359.0694663280412,1293.9477739458757,1278.285855823494,1521.0219018123248
0.28428428428428426,1174.2289734207698,1096.74300794534,1369.9229632593149,1302.3843646696027,1287.1213213250987,1539.3794748658102
0.2882882882882883,1187.3344870416204,1103.2187097221656,1380.5327735397266,1310.6743447893105,1295.7806086079022,1557.3288157421607
0.2922922922922923,1200.1083586130044,1109.5588393013695,1390.9056080371668,1318.821431221264,1304.268392801877,1574.8810524774208
0.2962962962962963,1212.560168002905,1115.7669675653701,1401.0479370746943,1326.8292105452188,1312.5891830861708,1592.0469153779186
0.3003003003003003,1224.699150222349,1121.8465399948784,1410.9660015733195,1334.7011450257105,1320.7473303700192,1608.8367554478232
0.30430430430430433,1236.5342112021044,1127.8008824015735,1420.6658235492803,1342.4405782836393,1328.7470345280065,1625.2605617481213
0.3083083083083083,1248.073942671098,1133.6332063324617,1430.15321601096,1350.050740642665,1336.592351220879,1641.3279777617786
0.3123123123123123,1259.3266361981377,1139.3466141686,1439.4337922968225,1357.534754172937,1344.2871983305538,1657.0483168337569
0.3163163163163163,1270.3002964536681,1144.94410393905,1448.5129748924926,1364.8956374528575,1351.8353620356925,1672.430576748909
0.3203203203203203,1281.0026537437689,1150.4285738692295,1457.396003761963,1372.1363100678946,1359.2405025520115,1687.4834535058926
0.32432432432432434,1291.441175864491,1155.8028266813783,1466.0879442252508,1379.2595968639953,1366.5061595596915,1702.215354340506
0.3283283283283283,1301.623079320826,1161.0695736633845,1474.5936944122257,1386.2682319717396,1373.6357573384325,1716.6344100477386
0.33233233233233234,1311.5553399514838,1166.23143852107,1482.91799232014,1393.1648626161782,1380.6326096291714,1730.7484866481936
0.3363363363363363,1321.2447029971836,1171.2909610277939,1491.0654225002063,1399.9520527261016,1387.4999242399763,1744.5651964407352
0.34034034034034033,1330.6976926476664,1176.2506004842571,1499.0404223967573,1406.632286355521,1394.240807412402,1758.0919084804882
0.34434434434434436,1339.9206210998136,1181.1127390004006,1506.8472883607149,1413.207970929116,1400.8582679632736,1771.3357585179988
0.3483483483483483,1348.9195971570152,1185.879684610413,1514.4901813575027,1419.6814403226078,1407.3552212158438,1784.3036584330948
0.35235235235235235,1357.7005343977698,1190.553674231092,1521.9731323881404,1426.054957788164,1413.7344927332485,1797.0023051942871
0.3563563563563564,1366.2691589393226,1195.1368764730425,1529.3000476408206,1432.3307187342655,1419.9988218662038,1809.4381893724649
0.36036036036036034,1374.6310168207037,1199.6313943135508,1536.4747133891842,1438.510853368755,1426.1508651261395,1821.6176032356861
0.36436436436436437,1382.7914810272896,1204.0392676392853,1543.500800652142,1444.597429213184,1432.1931993940386,1833.5466484497188
0.3683683683683684,1390.7557581780893,1208.362475666537,1550.381869629387,1450.5924534960388,1438.128324974715,1845.231243407552
0.37237237237237236,1398.5288948949556,1212.6029392460093,1557.1213739254163,1456.4978754318481,1443.9586685053907,1856.6771302093603
0.3763763763763764,1406.1157838720383,1216.762523058869,1563.7226645743112,1462.3155883927698,1449.6865857270348,1867.8898813129604
0.38038038038038036,1413.5211696623983,1220.8430377101993,1570.1889938765344,1468.0474319787438,1455.3143641262154,1878.874905873553
0.3843843843843844,1420.7496541974715,1224.8462417255957,1576.5235190582637,1473.6951939919288,1460.8442254547247,1889.6374557900276
0.3883883883883884,1427.8057020543565,1228.7738434563662,1582.729305763208,1479.2606123207709,1466.2783281338366,1900.1826314743998
0.3923923923923924,1434.6936454845527,1232.6275028982884,1588.8093313860186,1484.7453767386583,1471.6187695495084,1910.5153873594104
0.3963963963963964,1441.4176892172782,1236.4088334287146,1594.766488256035,1490.1511306218538,1476.8675882444938,1920.6405371586852
0.40040040040040037,1447.9819150493904,1240.1194034663836,1600.6035866793668,1495.4794725910722,1482.0267660129434,1930.5627588928264
0.4044044044044044,1454.390286233157,1243.7607380580775,1606.32335784685,1500.731958080747,1487.0982299026753,1940.2865996937776
0.4084084084084084,1460.6466516727742,1247.334320396043,1611.9284566151068,1505.9101008398804,1492.0838541300593,1949.8164803995082
0.4124124124124124,1466.754749939415,1250.8415932697396,1617.4214641671897,1511.0153743680153,1496.9854619120372,1959.1566999496508
0.4164164164164164,1472.7182131142936,1254.283960455391,1622.8048905591932,1516.04921328975,1501.8048272196554,1968.3114395927732
0.42042042042042044,1478.540570468519,1257.6627880465066,1628.0811771586236,1521.0130146709248,1506.543676457083,1977.2847669147127
0.4244244244244244,1484.2252519880103,1260.9794057283855,1633.2526989800717,1525.908139279479,1511.2036900699663,1986.0806396972669
0.42842842842842843,1489.7755917513805,1264.2351079994519,1638.321766923368,1530.7359127937686,1515.7865040866661,1994.7029096157305
0.43243243243243246,1495.194831167938,1267.4311553420685,1643.2906299190859,1535.4976269609801,1520.293711595742,2003.1553257833557
0.4364364364364364,1500.4861220828889,1270.5687753453371,1648.1614769860225,1540.1945407081264,1524.7268641628675,2011.4415381503977
0.44044044044044045,1505.6525297561893,1273.6491637822692,1652.9364392049513,1544.8278812079404,1529.0874731901347,2019.5651007647966
0.4444444444444444,1510.6970357210603,1276.6734856435025,1657.6175916127,1549.3988449018807,1533.3770112205393,2027.529474901266
0.44844844844844844,1515.6225405282685,1279.6428761297336,1662.2069550205097,1553.9085984823287,1537.5969131903746,2035.3380320652857
0.45245245245245247,1520.4318663812282,1282.558441604776,1666.7064977601508,1558.3582798359123,1541.7485776319188,2042.9940568777379
0.45645645645645644,1525.1277596674463,1285.4212605111547,1671.1181373613474,1562.7489989498247,1545.833367828875,2050.500749846081
0.46046046046046046,1529.7128933909626,1288.2323842500105,1675.4437421637008,1567.0818387828797,1549.85261292674,2057.86123002733
0.46446446446446443,1534.1898695104655,1290.992838026932,1679.6851328661385,1571.3578561029265,1553.8076090002078,2065.0785375878354
0.46846846846846846,1538.5612211874686,1293.703621665351,1683.8440840168291,1575.578082292224,1557.6996200796266,2072.155636264738
0.4724724724724725,1542.8294149485691,1296.3657103889502,1687.9223254462856,1579.743524122217,1561.5298791383532,2079.0954157335505
0.47647647647647645,1546.9968527658493,1298.9800555745187,1691.921543646215,1583.8551644991053,1565.2995890428222,2085.900693886201
0.4804804804804805,1551.065874058947,1301.5475854765928,1695.8433830966255,1587.9139631815663,1569.0099234670088,2092.5742190235314
0.4844844844844845,1555.0387576223839,1304.0692059251057,1699.6894475434208,1591.9208574718182,1572.662027772826,2099.1186719660836
0.48848848848848847,1558.917723481507,1306.5458009973254,1703.4613012287957,1595.8767628812732,1576.257019858095,2105.536668086922
0.4924924924924925,1562.7049346800495,1308.978233665127,1707.160470076401,1599.7825737718472,1579.7959909733654,2111.83075926973
0.4964964964964965,1566.4024990024918,1311.3673464187468,1710.788442833348,1603.6391639740373,1583.2800065090903,2118.003435795666
0.5005005005005005,1570.0124706338383,1313.713961868018,1714.346672170892,1607.4473873827485,1586.7101067543492,2124.057128161946
0.5045045045045045,1573.5368517597144,1316.0188833220373,1717.8365757455629,1611.2080785318317,1590.0873076283933,2129.9942088351404
0.5085085085085085,1576.9775941091248,1318.282895348229,1721.259537222452,1614.9220531482629,1593.412601386154,2135.8169939419467
0.5125125125125125,1580.3366004425097,1320.5067643116327,1724.6169072622702,1618.5901086867977,1596.6869572988414,2141.527744900152
0.5165165165165165,1583.6157259872161,1322.6912388952987,1727.9100044736883,1622.2130248459491,1599.9113223106522,2147.1286699922584
0.5205205205205206,1586.8167798227378,1324.8370506025435,1731.140116332428,1625.7915640660756,1603.0866216726413,2152.621925884223
0.5245245245245245,1589.9415262177117,1326.944914241838,1734.3085000684691,1629.326472010281,1606.2137595546287,2158.0096190915137
0.5285285285285285,1592.9916859206533,1329.0155283950294,1737.4163835226962,1632.818478028883,1609.2936196361197,2163.293807394719
0.5325325325325325,1595.9689374063964,1331.049575869601,1740.4649659742354,1636.26829560809,1612.3270656770544,2168.4765012067746
0.5365365365365365,1598.8749180800232,1333.0477241356061,1743.455418939682,1639.6766228035526,1615.3149420692257,2173.559664893759
0.5405405405405406,1601.7112254398671,1335.0106257478853,1746.3888869453365,1643.0441426593732,1618.2580743691408,2178.545218051116
0.5445445445445445,1604.4794182014875,1336.938918754186,1749.266488273557,1646.3715236131832,1621.1572698130649,2183.435036737147
0.5485485485485485,1607.1810173838312,1338.8332270897035,1752.0893156842058,1649.6594198878142,1624.0133178149729,2188.230954665386
0.5525525525525525,1609.8175073594794,1340.694160958626,1754.8584371122652,1652.9084718701247,1626.826990448056,2192.9347643576007
0.5565565565565566,1612.3903368699166,1342.5223172031576,1757.5748963424467,1656.1193064774466,1629.5990429104688,2197.5482182588476
0.5605605605605606,1614.9009200077007,1344.3182796605304,1760.239713661807,1659.2925375121883,1632.3302139758887,2202.073029816178
0.5645645645645646,1617.3506371663707,1346.0826195084576,1762.8538864911231,1662.4287660049824,1635.0212264295114,2206.510874522269
0.5685685685685685,1619.7408359595747,1347.8158955994788,1765.4183899959219,1665.5285805468882,1637.6727874900173,2210.863390925471
0.5725725725725725,1622.0728321105898,1349.518654784621,1767.9341776778554,1668.5925576110164,1640.2855892180676,2215.1321816074615
0.5765765765765766,1624.347910313193,1351.191432226776,1770.4021819472853,1671.6212618639981,1642.860308911812,2219.3188141297546
0.5805805805805806,1626.5673250652826,1352.8347517042012,1772.823314677692,1674.6152464676913,1645.3976094899447,2223.4248219502933
0.5845845845845846,1628.7323014757912,1354.4491259044821,1775.198467742613,1677.5750533714593,1647.8981398627159,2227.4517053111495
0.5885885885885885,1630.8440360464429,1356.035056709332,1777.5285135357585,1680.5012135953934,1650.3625352913864,2231.4009320984987
0.5925925925925926,1632.9036974288283,1357.593035470581,1779.814305474987,1683.394247504828,1652.7914177365692,2235.27393867588
0.5965965965965966,1634.9124271579594,1359.1235432776434,1782.0566784906314,1686.254665076426,1655.1853961958025,2239.0721306916657
0.6006006006006006,1636.8713403630918,1360.6270512168035,1784.256449498837,1689.0829661561788,1657.545067030821,2242.796883861747
0.6046046046046046,1638.7815264566334,1362.1040206226098,1786.4144178604033,1691.8796407096063,1659.8710142848465,2246.449544728323
0.6086086086086087,1640.644049801952,1363.5549033216448,1788.5313658256828,1694.645169064417,1662.1638099902766,2250.0314313956287
0.6126126126126126,1642.4599503607933,1364.980141868982,1790.6080589660091,1697.3800221459298,1664.4240144671337,2253.543834243453
0.6166166166166166,1644.230244321153,1366.3801697775496,1792.6452465921807,1700.0846617054954,1666.652176612573,2256.9880166192715
0.6206206206206206,1645.9559247061452,1367.7554117406798,1794.643662160406,1702.7595405421594,1668.8488341817783,2260.365215509658
0.6246246246246246,1647.6379619646577,1369.106283848072,1796.6040236661893,1705.4051027178289,1671.0145140605648,2263.676642191815
0.6286286286286287,1649.2773045443646,1370.4331937953953,1798.5270340265638,1708.0217837661437,1673.1497325299408,2266.9234828658373
0.6326326326326326,1650.8748794477142,1371.736541087773,1800.4133814510806,1710.6100108952835,1675.2549955229572,2270.1068992684295
0.6366366366366366,1652.431592771628,1373.016717237345,1802.263739801963,1713.1702031849275,1677.3307988740771,2273.2280292687024
0.6406406406406406,1653.9483302311864,1374.2741059551029,1804.0787689437643,1715.7027717775459,1679.3776285613321,2276.2879874466726
0.6446446446446447,1655.4259576680925,1375.50908333721,1805.8591150828959,1718.208120064238,1681.395960941508,2279.2878656550274
0.6486486486486487,1656.8653215443992,1376.722018045999,1807.605411097411,1720.686643865279,1683.3862629786076,2282.22873356476
0.6526526526526526,1658.2672494218632,1377.9132714858015,1809.318276857332,1723.1387316056,1685.3489924658188,2285.111639195243
0.6566566566566566,1659.6325504275947,1379.0831979738066,1810.9983195358284,1725.564764485294,1687.2845982411743,2287.937609429163
0.6606606606606606,1660.9620157063264,1380.2321449061105,1812.646133911627,1727.9651166453998,1689.1935203971755,2290.707650512978
0.6646646646646647,1662.256418859789,1381.3604529191095,1814.2623026628446,1730.3401553290523,1691.0761904845149,2293.422748543215
0.6686686686686687,1663.5165163736501,1382.468456046378,1815.847396652594,1732.6902410381908,1692.9330317101294,2296.0838699391893
0.6726726726726726,1664.7430480323865,1383.556481871229,1817.4019752066395,1735.0157276859536,1694.7644591297658,2298.691961902561
0.6766766766766766,1665.9367373225805,1384.6248516750393,1818.9265863833186,1737.3169627449154,1696.5708798352439,2301.247952864176
0.6806806806806807,1667.0982918247737,1385.6738805815153,1820.421767235999,1739.5942873912788,1698.3526931365698,2303.7527529185227
0.6846846846846847,1668.228403594644,1386.7038776970164,1821.8880440683618,1741.848036645172,1700.110290739081,2306.207254246362
0.6886886886886887,1669.327749533435,1387.7151462470538,1823.3259326826314,1744.0785395071607,1701.8440569157683,2308.6123315257155
0.6926926926926927,1670.3969917482664,1388.7079837091237,1824.7359386210903,1746.2861190911121,1703.5543686749681,2310.9688423317793
0.6966966966966966,1671.4367779026215,1389.6826819419423,1826.1185574010742,1748.4710927535214,1705.2415959235261,2313.277627525996
0.7007007007007007,1672.4477415570718,1390.6395273112291,1827.474274743554,1750.633772219386,1706.906101625578,2315.539511634637
0.7047047047047047,1673.4305025009708,1391.578800812149,1828.8035667956606,1752.7744637047922,1708.5482419571497,2317.7553032172837
0.7087087087087087,1674.3856670749883,1392.5007781884901,1830.1069003471994,1754.8934680362531,1710.1683664566033,2319.925795225472
0.7127127127127127,1675.3138284850666,1393.4057300487025,1831.3847330414608,1756.9910807669487,1711.7668181711554,2322.0517653518154
0.7167167167167167,1676.2155671079154,1394.2939219789077,1832.6375135804278,1759.0675922899406,1713.3439337995362,2324.133976369959
0.7207207207207207,1677.0914507882953,1395.1656146529226,1833.8656819245587,1761.1232879484423,1714.9000438309145,2326.173176465533
0.7247247247247247,1677.942035128559,1396.0210639394463,1835.069669487386,1763.15844814328,1716.4354726802248,2328.170099558548
0.7287287287287287,1678.7678637703211,1396.860521006463,1836.249899324966,1765.1733484375773,1717.9505388199861,2330.125465617267
0.7327327327327328,1679.5694686688403,1397.6842324229483,1837.4067863204566,1767.1682596587702,1719.4455549087102,2332.039980964065
0.7367367367367368,1680.3473703601685,1398.4924402579763,1838.5407373639066,1769.1434479980558,1720.9208279160434,2333.9143385733496
0.7407407407407407,1681.102078221329,1399.2853821772978,1839.6521515274212,1771.0991751073082,1722.3766592446966,2335.749218361834
